benchmark_protocol_tag,dataset_version,evaluation_schema_version,family,joint_outcome,keep_label,keep_prob,layout_split_hash,layout_split_version,line_label,line_prob,modes_disagree,recovery_event_version,source_commit,split,state_id,team_size
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|4|10000402|60,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|4|10000402|72,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,keep_only,1,1.0,d61170fe3f544510,layouts-v1,0,0.0,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|4|10000402|84,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,line_only,0,0.0,d61170fe3f544510,layouts-v1,1,0.5,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000600|0,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.25,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000600|12,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,line_only,0,0.0,d61170fe3f544510,layouts-v1,1,1.0,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000600|24,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,line_only,0,0.0,d61170fe3f544510,layouts-v1,1,1.0,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000600|36,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000600|48,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,line_only,0,0.0,d61170fe3f544510,layouts-v1,1,1.0,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000600|60,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,line_only,0,0.0,d61170fe3f544510,layouts-v1,1,0.75,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000600|72,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000600|84,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000600|96,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000600|108,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000601|0,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,line_only,0,0.0,d61170fe3f544510,layouts-v1,1,0.5,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000601|12,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,line_only,0,0.0,d61170fe3f544510,layouts-v1,1,1.0,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000601|24,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,line_only,0,0.0,d61170fe3f544510,layouts-v1,1,1.0,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000601|36,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000601|48,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,line_only,0,0.0,d61170fe3f544510,layouts-v1,1,1.0,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000601|60,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,line_only,0,0.0,d61170fe3f544510,layouts-v1,1,1.0,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000601|72,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000601|84,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000601|96,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000601|108,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000602|0,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,line_only,0,0.0,d61170fe3f544510,layouts-v1,1,0.75,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000602|12,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,line_only,0,0.0,d61170fe3f544510,layouts-v1,1,1.0,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000602|24,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,line_only,0,0.0,d61170fe3f544510,layouts-v1,1,1.0,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000602|36,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000602|48,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,line_only,0,0.0,d61170fe3f544510,layouts-v1,1,1.0,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000602|60,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000602|72,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000602|84,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000602|96,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,line_corridor,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_line_corridor_003|6|10000602|108,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,keep_only,1,0.5,d61170fe3f544510,layouts-v1,0,0.25,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000400|0,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,line_only,0,0.25,d61170fe3f544510,layouts-v1,1,0.75,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000400|12,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,keep_only,1,0.75,d61170fe3f544510,layouts-v1,0,0.25,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000400|24,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,0.5,d61170fe3f544510,layouts-v1,1,0.5,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000400|36,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,0.5,d61170fe3f544510,layouts-v1,1,0.75,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000400|48,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,line_only,0,0.25,d61170fe3f544510,layouts-v1,1,1.0,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000400|60,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,line_only,0,0.25,d61170fe3f544510,layouts-v1,1,1.0,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000400|72,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000400|84,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000400|96,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000400|108,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,keep_only,1,0.75,d61170fe3f544510,layouts-v1,0,0.0,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000401|0,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,0.5,d61170fe3f544510,layouts-v1,1,0.75,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000401|12,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000401|24,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000401|36,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000401|48,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000401|60,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000401|72,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000401|84,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000401|96,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,keep_only,1,1.0,d61170fe3f544510,layouts-v1,0,0.0,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000401|108,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000402|0,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,line_only,0,0.0,d61170fe3f544510,layouts-v1,1,0.75,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000402|12,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,line_only,0,0.0,d61170fe3f544510,layouts-v1,1,1.0,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000402|24,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,line_only,0,0.0,d61170fe3f544510,layouts-v1,1,0.75,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000402|36,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000402|48,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,line_only,0,0.0,d61170fe3f544510,layouts-v1,1,1.0,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000402|60,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,line_only,0,0.0,d61170fe3f544510,layouts-v1,1,0.75,1,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000402|72,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000402|84,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000402|96,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|4|10000402|108,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000600|0,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000600|12,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000600|24,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000600|36,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000600|48,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000600|60,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000600|72,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000600|84,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000600|96,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000600|108,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000601|0,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000601|12,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000601|24,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000601|36,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000601|48,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000601|60,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000601|72,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000601|84,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000601|96,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000601|108,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000602|0,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000602|12,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000602|24,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000602|36,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000602|48,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000602|60,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000602|72,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000602|84,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000602|96,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_fail,0,0.0,d61170fe3f544510,layouts-v1,0,0.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_001|6|10000602|108,6
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_002|4|10000400|0,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_002|4|10000400|12,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_002|4|10000400|24,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_002|4|10000400|36,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_002|4|10000400|48,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_002|4|10000400|60,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_002|4|10000400|72,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_002|4|10000400|84,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_002|4|10000401|0,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_002|4|10000401|12,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_002|4|10000401|24,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_002|4|10000401|36,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_002|4|10000401|48,4
benchmark-protocol-v2-smoke,taskrecovery-v2-labels,2,keep_line_keep,both_succeed,1,1.0,d61170fe3f544510,layouts-v1,1,1.0,0,2,3f881e0c54ddd6c281667b99b74a3c4b9349c80e,train,train_keep_line_keep_002|4|10000401|60,4
